"id","kob_name","companyname","premiseaddress","licenseno","licensecategoryname","licenseactive","created_at","updated_at","_source"
"356516925","Indian Railways - Club_Canteen","THE HYDERABAD PUBLIC SCHOOL,BEGUMPET","1-11-87&88,SP ROAD,BEGUMPET","13624014000773","State License","Active","2024-09-11T17:08:08.297046+02:00","2024-09-18T17:57:40.877975+02:00","fssai"
"3064548","Indian Railways - Restaurants","INDORE PUBLIC SCHOOL","AB ROAD HUKMAKHEDI RAJENDRA NAGAR,INDORE","11422850001005","State License","Active","2023-03-31T15:33:24.631226+02:00","2024-09-18T17:51:56.346574+02:00","fssai"
"7677538","Trade_Retail - Distributor","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-31T10:32:28.719791+02:00","2025-03-18T15:50:29.587289+01:00","fssai"
"4522353","Indian Railways - Club_Canteen","SHRI GURUDATTA SHIKSHAN SANTHA SANCHLIT MA SHARAD PAWAR PUBLIC SCHOOL VASTIGRUH & MESS ","CANTEEN PREMICES OF SHRI GURUDATTA SHIIKSHAN SANSTHA GAT NO.- 181 , 220/1/2 , 274/1/A/B, 275 , DATTA BHUMI , AT - MANUR , POST - KALWAN , TALUKA -KALWAN , DIST.- NASHIK","11523029000354","State License","Active","2023-08-13T07:39:18.0098+02:00","2024-09-18T17:57:39.438381+02:00","fssai"
"3658685","Central Govt Agencies - Storage (Controlled Atmosphere + Cold)","INTEGRATED PUBLIC SAFETY SYSTEMS PRIVATE LIMITED","(1)UNIT C, BLOCK NO. 796, OPP. HOTEL ALPHA, ASLAI, BY PASS ROAD, N.H.-8, ASLALI, AHMEDABAD-382427 (2)BLOCK NO. 816, 817, 818, 819 & 820, OPP. ALFA HOTEL, ASLALI, TA:DASKROI, AHMEDABAD-382427","10718002000146","State License","Active","2023-03-31T14:14:28.388195+02:00","2024-09-18T17:58:07.547793+02:00","fssai"
"3876457","Central Govt Agencies - Retailer","BRIJ PUBLICITY & ADVERTISING PVT.LTD.","GF-110,111,170,171, South Court Mall, Saket","13315008000567","State License","Active","2023-03-31T20:53:25.835074+02:00","2024-09-18T19:00:08.060154+02:00","fssai"
"3661390","Konkan Railway - Food Vending Establishment","SRISHTI PUBLIC CHARITABLE TRUST","Tea Museum,Srishti - Deli confectionery Unit Outlet,17/686, LFGS Road,Nullathanni,Munnar","11317006000084","State License","Active","2023-03-31T19:01:52.368226+02:00","2024-09-18T19:35:33.690526+02:00","fssai"
"3774185","Trade_Retail - Retailer","V5 PUBLICATIONS PRIVATE LIMITED ","No.17 B-2, 17 B-3, 17 B-4 WARD No.4, YELAHANAKA NEW TOWN , BANGALORE","11222331001662","State License","Active","2023-03-31T13:20:24.106651+02:00","2024-11-06T16:00:12.760435+01:00","fssai"
"3785435","Konkan Railway - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA ","Asst. No.1021137440, Gorantla , Guntur","10121007000073","State License","Active","2023-03-31T19:06:09.457764+02:00","2024-09-18T19:35:45.471227+02:00","fssai"
"3699519","Indian Railways - Club_Canteen","m/s new public school","sect-18b","13013001001282","State License","Active","2023-03-31T14:08:57.669903+02:00","2024-09-18T17:56:54.735385+02:00","fssai"
"2818881","Food Services - Club_Canteen","m/s new public school","sect-18b","13013001001282","State License","Active","2023-03-27T06:54:05.687878+02:00","2024-09-18T16:13:40.045881+02:00","fssai"
"4017509","Konkan Railway - Club_Canteen","RAJSHREE PUBLIC SCHOOL RESIDENTIAL","SECRETORY - PATIL DNYANOBA URF DILIP GOVINDRAO, SAI NAGAR AMBEDKAR CHOWK LATUR ROAD NANDED-431603","11520048000142","State License","Active","2023-03-31T22:55:42.835366+02:00","2024-09-18T19:19:53.429397+02:00","fssai"
"3926318","Airport_Seaport - Retailer","SRISHTI - A PUBLIC CHARITABLE TRUST","Srishti Public Charitable Trust,Kurinji Cafe &Bakery outlet,Moolakkadai Junction,Munnar","11317006000082","State License","Active","2023-03-29T16:18:17.689212+02:00","2024-09-18T17:03:31.2564+02:00","fssai"
"3929844","Indian Railways - Club_Canteen","Delhi Public School","DPS Campus k. no. 102/214,103/3 Near Water World,Nipania indore","11419850000486","State License","Active","2023-03-31T14:05:20.839853+02:00","2024-09-18T17:57:32.903743+02:00","fssai"
"3951178","Central Govt Agencies - Retailer","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-31T21:59:52.495324+02:00","2024-09-18T19:04:54.898736+02:00","fssai"
"4035662","Airport_Seaport - Retailer","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-31T15:16:06.35038+02:00","2024-09-18T17:04:58.206815+02:00","fssai"
"4109203","Konkan Railway - Restaurants","THE PUBLIC HOUSE ","MAHADEV COMMERCIAL COMPLEX LOWER GROUND  FLOOR OPP. BOARD OFFICE SHIVAJI NAGAR LINK ROAD 1 BHOPAL MP","11422010000197","State License","Active","2023-03-31T18:34:10.142812+02:00","2024-09-18T19:29:01.058884+02:00","fssai"
"4077510","Indian Railways - Club_Canteen","Delhi Public School ( A Unit Of Jagran Social Welfare Society)","DPS Kolar Road Bhopal Campus, Bairagarh Chichli Kolar Road Bhopal","11419010000396","State License","Active","2023-03-31T14:05:23.6563+02:00","2024-09-18T17:57:39.153671+02:00","fssai"
"4109836","Indian Railways - Club_Canteen","Delhi Public School","Chidbana Road","12722064000138","State License","Active","2023-03-31T14:10:12.402402+02:00","2024-09-18T17:57:29.678806+02:00","fssai"
"4146449","Konkan Railway - Club_Canteen","CRESCENT CASTLE PUBLIC SCHOOL","D.NO-59/B1,COONOOR ROAD, UDHAGAMANDALAM.","12422021000440","State License","Active","2023-03-31T22:55:16.748764+02:00","2024-09-18T19:19:47.411444+02:00","fssai"
"4109868","Indian Railways - Club_Canteen","BRINDAVAN PUBLIC SCHOOL","D.NO-90 A&B, WELLIGTON BAZAAR POST, COONOOR.","12422021000204","State License","Active","2023-03-31T14:10:13.810539+02:00","2024-09-18T17:57:31.056601+02:00","fssai"
"4113099","Konkan Railway - Restaurants","M/S SALIVATE THE FOOD SALOON (PROP SHUGUFTA FATIMA W/O VIKAZ AHMED) NEAR INTERNATIONAL DELHI PUBLIC SCHOOL, SUNJWAN ","NEAR INTERNATIONAL DELHI PUBLIC SCHOOL SUNJWAN ","11022130000187","State License","Active","2023-03-31T18:43:41.135765+02:00","2024-09-18T19:29:40.023472+02:00","fssai"
"1378506","Food Services - Club_Canteen","VIDHYA NIKETAN PUBLIC SCHOOL","NO:21/17-18, PULIYAKULAM ROAD,COIMBATORE.","12419003000171","State License","Active","2023-03-27T04:11:00.857584+02:00","2024-09-18T16:13:12.921378+02:00","fssai"
"4142932","Central Govt Agencies - Retailer","M/s  Public General Store","Bhoor  Chauraha  Bulandshahr, Post Khas, Thana Kotwali Dehat","12717054000270","State License","Active","2023-03-31T22:03:37.944199+02:00","2024-09-18T19:08:26.141659+02:00","fssai"
"4274722","Indian Railways - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000036","State License","Active","2023-03-31T18:02:16.023683+02:00","2024-09-18T17:32:47.500379+02:00","fssai"
"4152246","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL","CHENNIMALAI ROAD, SENAPATHYPALAYAM, GOUNDACHIPALAYAM POST, ERODE,","12421007000231","State License","Active","2023-03-31T14:07:23.586555+02:00","2024-09-18T17:57:24.051379+02:00","fssai"
"4244280","Konkan Railway - Restaurants","GLOBE PHARMA PUBLICATIONS PRIVATE LIMTED (CHICAGO PIZZA)","SHOP NO 6 & 7, NEW SHANTI VAN CHSL., PLOT NO 70, NEW LINK ROAD, ANDHERI WEST,  ","11521006000176","State License","Active","2023-03-31T18:33:12.326369+02:00","2024-09-18T19:28:56.061604+02:00","fssai"
"142088011","Trade_Retail - Importer","SRI CHIDRUPA PRODUCTS SERVICES PUBLICATIONS PRIVATE LIMITED","H NO 2-1-563/14, OPP TO SHANKERMUTT, TEMPLE ,NALLAKUNTA ,","13624999000175","Central License","Active","2024-03-27T14:57:08.132029+01:00","2024-11-06T15:14:02.820935+01:00","fssai"
"179449","Trade_Retail - Supplier","INTEGRATED PUBLIC SAFETY SYSTEMS PRIVATE LIMITED","(1)UNIT C, BLOCK NO. 796, OPP. HOTEL ALPHA, ASLAI, BY PASS ROAD, N.H.-8, ASLALI, AHMEDABAD-382427 (2)BLOCK NO. 816, 817, 818, 819 & 820, OPP. ALFA HOTEL, ASLALI, TA:DASKROI, AHMEDABAD-382427","10718002000146","State License","Active","2023-03-16T08:38:53.239932+01:00","2024-11-06T15:16:11.318841+01:00","fssai"
"2499434","Trade_Retail - Distributor","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-31T10:45:11.1559+02:00","2025-03-18T15:51:11.051933+01:00","fssai"
"285055516","Indian Railways - Club_Canteen","M/S. DELHI PUBLIC SCHOOL GAYA","DUBHAL, PO- CHAND CHAURA, PS- MAGADH MEDICAL","10424200000143","State License","Active","2024-07-17T17:14:00.981716+02:00","2024-09-18T17:57:35.50725+02:00","fssai"
"190231923","Central Govt Agencies - Distributor","RAHUL PUBLICATION","RAHUL KUMAR S/O BHOLA SAH-AT-RAJKUMARGANJ-PO-LALBAGH-PS-NAGAR","10424310000094","State License","Active","2024-05-01T18:21:33.18344+02:00","2024-09-18T18:39:07.895225+02:00","fssai"
"4418882","Food Services - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA ","Asst. No.1021165445, Gorantla , Guntur ","10121007000075","State License","Active","2023-03-27T02:09:17.25465+02:00","2024-09-18T16:11:19.912279+02:00","fssai"
"4423701","Central Govt Agencies - Retailer","M/S PUBLIC GROCERY STORE","NEAR AASTHA HOSPITAL, BARNALA ROAD, NIHAL SINGH WALA","12121521000038","State License","Active","2023-03-31T21:23:21.52843+02:00","2024-09-18T19:02:51.473731+02:00","fssai"
"4361673","Konkan Railway - Caterer","THE NEW DIGAMBER PUBLIC SCHOOL TIRTHANJALI EDU COMPANY","KHASRA NO.65/1,65/2,75/2,76/2 LIMBODI KHANDAWA ROAD INDORE","11414850001080","State License","Active","2023-03-31T22:37:02.239434+02:00","2024-09-18T19:16:28.576039+02:00","fssai"
"4364006","Food Services - Mid-Day meal - Canteen","DALHOUSIE PUBLIC SCHOOL,DALHOUSIE","DALHOUSIE PUBLIC SCHOOL, DALHOUSIE","10921002000029","State License","Active","2023-03-26T18:04:04.313888+02:00","2024-09-18T16:08:53.709959+02:00","fssai"
"6296482","Indian Railways - Storage (Except Controlled Atmosphere and Cold)","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T13:34:13.575434+02:00","2024-09-18T17:35:59.277036+02:00","fssai"
"7285703","Central Govt Agencies - Wholesaler","M/S SINGH AGENCIES PRO. NISHA SINGH W/O DHARMENDRA SINGH JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI 229001","PRO. NISHA SINGH W/O DHARMENDRA SINGH  JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI","12722071000292","State License","Active","2023-03-31T17:38:54.273175+02:00","2024-09-18T18:21:57.764544+02:00","fssai"
"5297075","Indian Railways - Caterer","SHREE SWAMI SAMARTH VIDYANIKETAN SANCHALIT K R PUBLIC SCHOOL","SARVE NO. 402/2/115B/114B/116, PRATIBHA NAGAR, CHAOUPALE SHIVAR, DHULE ROAD, NANDURBAR TAL-DIST-NANDURBAR 425412 (7755909354)","11519030000039","State License","Active","2023-03-31T18:03:04.677597+02:00","2024-09-18T17:32:48.565804+02:00","fssai"
"338521831","Indian Railways - Club_Canteen","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T17:19:16.424677+02:00","2024-09-18T17:57:40.579837+02:00","fssai"
"3017696","Indian Railways - Club_Canteen","AVATAR MEHER BABA PERPETUAL PUBLIC CHARITABLE TRUST","GAT NO 477 ,Arangaon, Meherabad","11523032000151","State License","Active","2023-05-11T07:50:05.848094+02:00","2024-09-18T17:57:29.513472+02:00","fssai"
"362965","Indian Railways - Restaurants","PRAKASH BHAI PATEL S/O BALDEV BHAI JI M/S PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST , NATHDWAR","M/S PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST , NEAR VIDHYA NIKTAN SCHOOL HOTEL MANGLA NATUWAS ,NATHDWARA, RAJSAMAND","12216037000018","State License","Active","2023-03-31T15:02:56.554453+02:00","2024-09-18T17:50:25.518136+02:00","fssai"
"4607689","Indian Railways - Restaurants","M/S REGENCY PUBLIC SCHOOL","BOARDING HOUSE PLACE AND MENU REGENCY PUBLIC SCHOOL REGENCY ENCLAVE RESOURA SITAPUR","12717067000044","State License","Active","2023-03-31T14:53:55.333178+02:00","2024-09-18T17:49:57.749884+02:00","fssai"
"329559248","Indian Railways - Club_Canteen","M/s SHIVANI PUBLIC SCHOOL, GIRIGANI RAHUL VARMA","GIRIGANI RAHUL VARMA, SHIVANI PUBLIC SCHOOL, LAKNEPALLY, NARSAMPET, WARANGAL, 506330","13624004000191","State License","Active","2024-08-21T17:22:18.275414+02:00","2024-09-18T17:57:39.153671+02:00","fssai"
"4693134","Trade_Retail - Marketer","Target Publications Pvt Ltd","Gala no.11A&11B 2nd FLOOR,AROTTO INDUSTRIAL PREMISES CHS,ABOVE SURYE EYE HOSPITAL,63-A,P.K ROAD,MULUND WEST","11521009000445","State License","Active","2023-03-22T07:59:29.048187+01:00","2025-02-22T12:59:43.855935+01:00","fssai"
"4723853","Konkan Railway - Caterer","HOSUR PUBLIC SCHOOL","RAYAKOTTAI HIGHWAYS, KARAPALLI, HOSUR.","12422011000579","State License","Active","2023-03-31T22:43:50.165565+02:00","2024-09-18T19:17:51.114083+02:00","fssai"
"4770053","Central Govt Agencies - Distributor","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T17:18:09.185911+02:00","2024-09-18T18:36:19.422948+02:00","fssai"
"4753515","Airport_Seaport - Retailer","M/s  Public General Store","Bhoor  Chauraha  Bulandshahr, Post Khas, Thana Kotwali Dehat","12717054000270","State License","Active","2023-03-29T16:57:18.795761+02:00","2024-09-18T17:08:42.064643+02:00","fssai"
"4810806","Indian Railways - Food Vending Establishment","SRISHTI PUBLIC CHARITABLE TRUST","Tea Museum,Srishti - Deli confectionery Unit Outlet,17/686, LFGS Road,Nullathanni,Munnar","11317006000084","State License","Active","2023-03-31T13:57:46.598278+02:00","2024-09-18T17:40:05.563292+02:00","fssai"
"4800277","Konkan Railway - Food Vending Establishment","VETRIVIKAS PUBLIC SCHOOL HOSTEL/BALASUBRAMANIAN C","NAMAKKAL MAINROAD,RASIPURAM TOWN,RASIPURAM(TK)","12421014000191","State License","Active","2023-03-31T19:06:53.69855+02:00","2024-05-22T19:21:05.683621+02:00","fssai"
"7785215","Trade_Retail - Wholesaler","M/S SINGH AGENCIES PRO. NISHA SINGH W/O DHARMENDRA SINGH JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI 229001","PRO. NISHA SINGH W/O DHARMENDRA SINGH  JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI","12722071000292","State License","Active","2023-03-22T04:43:07.248117+01:00","2025-02-09T14:38:42.448643+01:00","fssai"
"4858734","Konkan Railway - Club_Canteen","THE INDIAN PUBLIC SCHOOL","S F NO 371/1&379/1,PAZHAMAPURAM,POOLAMPALAYAM POST,PUNNAM VILLAGE,KARUR","12421010000290","State License","Active","2023-03-31T22:52:43.558498+02:00","2024-09-18T19:19:24.849924+02:00","fssai"
"3394593","Trade_Retail - Wholesaler","M/S MAA MAHAKALI SERVICES ,GOLDEN PUBLIC SCHOOL ,NA ,W,NO-07, NH 327, CHAKLA NIRMALI ,SUPAUL","M/S MAA MAHAKALI SERVICES ,GOLDEN PUBLIC SCHOOL ,NA , W.NO-07, NH 327, CHAKLA NIRMALI ,SUPAUL","10423300000017","State License","Active","2023-03-21T22:12:10.724238+01:00","2025-02-09T14:38:29.935937+01:00","fssai"
"4818795","Konkan Railway - Club_Canteen","GURUKUL PUBLIC SCHOOL CANTEEN","At/Po Haridaspur, Ps: Dharmasala, Dist: Jajpur","12017013000212","State License","Active","2023-03-31T22:54:27.831182+02:00","2024-09-18T19:20:05.471371+02:00","fssai"
"4846772","Food Services - Club_Canteen","Delhi Public School","DPS Campus k. no. 102/214,103/3 Near Water World,Nipania indore","11419850000486","State License","Active","2023-03-27T05:29:54.837726+02:00","2024-09-18T16:14:12.038042+02:00","fssai"
"4869477","Konkan Railway - Club_Canteen","VIDHYA NIKETAN PUBLIC SCHOOL","NO:21/17-18, PULIYAKULAM ROAD,COIMBATORE.","12419003000171","State License","Active","2023-03-31T22:48:44.108638+02:00","2024-09-18T19:18:57.654168+02:00","fssai"
"4888577","Konkan Railway - Club_Canteen","INDIAN PUBLIC SCHOOL CANTEEN","KHETRAJPUR REMED ROAD,KHETRAJPUR, SAMBALPUR","12017037000086","State License","Active","2023-03-31T22:53:09.691902+02:00","2024-09-18T19:19:53.700702+02:00","fssai"
"4964762","Central Govt Agencies - Distributor","ADWALL OUTDOOR PUBLICITY ","1ST FLOOR,SHOP NO- 141, CRYSTAL COMPLEX, M G ROAD, CHITAKHANA CHOWK, JUNAGADH","10721999001226","Central License","Active","2023-03-31T17:21:04.015457+02:00","2024-09-18T18:36:25.552321+02:00","fssai"
"4938109","Airport_Seaport - Distributor","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T17:33:05.464332+02:00","2024-09-18T17:24:26.473947+02:00","fssai"
"4953884","Konkan Railway - Club_Canteen","RIVERSIDE PUBLIC SCHOOL","CORSLEY ROAD, KOTAGIRI","12423021000027","State License","Active","2023-03-31T22:55:39.181612+02:00","2024-09-18T19:19:49.49361+02:00","fssai"
"4909401","Konkan Railway - Food Vending Establishment","DR. VIJAYA OLD AGE HOME RUN BY RANGACHARI RAJALAKSHMI PUBLIC CHARITABLE TRUST ","3/772, BALAKRISHNA NAGAR, PILLAIYARPATTI, VALLAM, THANJAVUR ","12423020000207","State License","Active","2023-03-31T19:07:23.393996+02:00","2024-09-18T19:36:19.760674+02:00","fssai"
"4934925","Food Services - Club_Canteen","SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL ","17/157 SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL MOOLANKAVE PO ","11318012000255","State License","Active","2023-03-27T06:08:08.971516+02:00","2024-09-18T16:13:32.988979+02:00","fssai"
"4962543","Konkan Railway - Club_Canteen","ORIENTAL PUBLIC SCHOOL ","AT-TEGHARI KISHANGANJ ","10423370000021","State License","Active","2023-03-31T22:55:47.256578+02:00","2024-09-18T19:19:41.779096+02:00","fssai"
"4987702","Food Services - Caterer","THE PUNJAB PUBLIC SCHOOL NABHA","SENIOR AND JUNIOR MESS, PPS NABHA","12121681000358","State License","Active","2023-03-26T15:20:30.021298+02:00","2024-09-18T16:08:32.16845+02:00","fssai"
"4981887","Konkan Railway - Club_Canteen","THE OPTIMUS PUBLIC SCHOOL","550-B ,KAVINDAPADI MAIN ROAD,SEVAGOUNDANUR,PERIYAPULIYUR(PO),BHAVANI(TK)))","12422007000251","State License","Active","2023-03-31T22:53:15.061655+02:00","2024-09-18T19:19:28.090743+02:00","fssai"
"4981150","Konkan Railway - Club_Canteen","BIJENDRA PUBLIC SCHOOL ","ABHAS KUMAR MISHRA S/O-BHUBANESHWAR MISHRA AT-NH31, MARANGA ","10423340000111","State License","Active","2023-05-31T05:44:27.397558+02:00","2024-09-18T19:19:59.445341+02:00","fssai"
"5030204","Airport_Seaport - Retailer","M/S-NIRMAL PUBLIC HEALTH SERVICE CENTRE. PROP.-SISTER RITTY. S/O-LATE.GREGORY CHACKO. MOB-8521657945","CHURCH GATE NEAR PAR NAWADA GAYA ROAD","10423210000018","State License","Active","2023-03-29T17:21:24.542847+02:00","2024-09-18T17:09:54.358335+02:00","fssai"
"5017695","Konkan Railway - Club_Canteen","DAYANAND PUBLIC SCHOOL","C/O- ISWAR PANIGRAHI, S/O-  RAMACHANDRA PANIGRAHI, AT- RASERAM VIHAR, PADIABAHAL, SAMBALPUR","12023028000022","State License","Active","2023-08-04T08:01:35.654498+02:00","2024-09-18T19:20:06.161235+02:00","fssai"
"5022484","Indian Railways - Club_Canteen","LUCKNOW PUBLIC SCHOOL MESS AND CANTEEN","L R P CHAURAHA GOLA ROAD LAKHIMPUR","12718068000118","State License","Active","2023-03-31T14:04:44.809977+02:00","2024-09-18T17:57:12.492747+02:00","fssai"
"5067399","Indian Railways - Club_Canteen","HOSUR PUBLIC SCHOOL","RAYAKOTTAI HIGHWAYS, KARAPALLI, HOSUR.","12422011000579","State License","Active","2023-03-31T14:11:25.669635+02:00","2024-09-18T17:57:37.502833+02:00","fssai"
"5039491","Indian Railways - Club_Canteen","SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL ","17/157 SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL MOOLANKAVE PO ","11318012000255","State License","Active","2023-03-31T14:06:56.526021+02:00","2024-09-18T17:56:46.880347+02:00","fssai"
"258205374","Indian Railways - Food Vending Establishment","WARDEN. AKSHARA INTERNATIONAL PUBLIC SCHOOL.","HOSTEL  KOWDLE , MADDUR TALUK, MANDYA DISTRICT.","11224322000256","State License","Active","2024-06-26T19:24:37.590937+02:00","2024-09-18T17:41:01.444042+02:00","fssai"
"255867266","Food Services - Club_Canteen","DELHI PUBLIC SCHOOL","SECTOR-12, R.K. PURAM ","13324009000280","State License","Active","2024-06-26T18:00:08.049188+02:00","2024-09-18T16:14:13.631751+02:00","fssai"
"5096346","Indian Railways - Club_Canteen","A.V.P. TRUST PUBLIC SENIOR SECONDARY SCHOOL (CBSE)","A.V.P. LAYOUT, GANDHI NAGAR, TIRUPUR","12423027000604","State License","Active","2023-07-24T04:07:21.519886+02:00","2024-09-18T17:57:32.629353+02:00","fssai"
